id,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
8584,Motorbikes,1,0,0,0,1,0,0,1,2,1,0,1,1,1,2,1,0,1,1,1,3,2,2,4,3,2,4,5,6,4,2,6,3,5,5,2,1,2,2,4,4,1,1,4,2,1,6,4,6,5,3,5,5,4,5,3,1,2,5,3,1,1,0,2,1,0,6,0,0,1,0,6,0,2,1,1,3,1,0,1
5924,Motorbikes,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,2,0,1,1,3,2,4,5,1,4,3,5,6,3,0,0,2,2,3,0,0,0,1,1,5,5,4,4,0,2,5,2,3,3,1,3,2,3,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0
6167,Motorbikes,1,1,0,0,0,0,2,0,0,0,1,2,1,0,0,1,1,0,0,0,2,0,0,0,1,0,3,3,1,3,2,3,4,5,6,2,1,0,0,1,4,0,3,1,3,2,3,4,5,7,4,2,5,6,5,3,0,4,5,3,1,3,0,1,0,0,6,1,0,0,0,6,2,1,1,1,2,2,1,0
8592,Motorbikes,2,1,4,2,1,4,2,3,4,5,1,4,4,5,4,1,3,3,2,2,3,1,3,1,3,2,6,3,4,4,3,5,5,5,5,2,2,3,4,4,4,1,4,0,4,4,4,5,5,6,4,2,5,5,7,4,1,2,5,3,2,3,0,3,2,2,5,4,3,4,1,6,0,4,5,2,3,3,2,3
8596,Motorbikes,3,5,4,3,4,3,3,6,2,5,1,6,2,5,2,3,6,3,1,1,3,3,1,3,2,2,5,4,3,4,3,4,6,3,5,2,6,4,4,1,4,2,5,3,3,2,5,2,6,6,5,2,4,4,6,1,4,1,3,3,2,4,2,2,2,1,5,6,2,3,1,5,5,3,4,1,5,4,0,4
2750,Motorbikes,2,1,1,1,1,0,2,3,4,2,2,3,1,3,1,1,1,0,1,1,4,4,0,1,2,2,5,5,4,5,1,6,4,6,3,2,3,2,3,2,2,2,1,4,1,2,5,6,4,5,2,4,5,7,5,2,3,0,2,2,1,2,0,0,1,0,5,2,2,2,0,5,1,3,3,1,3,1,0,2
8598,Motorbikes,1,1,0,0,0,1,3,1,2,1,3,1,1,2,1,1,1,0,0,0,3,2,1,3,1,2,5,4,3,5,1,4,5,6,4,2,0,1,1,1,3,2,3,3,2,2,6,4,5,6,3,3,4,6,3,2,2,5,5,2,1,3,0,1,1,0,6,2,2,1,0,7,1,1,0,0,3,2,1,1
2459,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,2,3,3,5,4,5,0,1,0,0,0,1,1,3,1,2,3,4,6,3,6,5,3,5,5,6,2,1,4,4,4,0,1,0,2,1,0,5,2,3,1,0,5,0,2,1,0,3,2,0,1
8606,Motorbikes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,5,0,2,3,2,3,4,6,5,1,0,0,0,1,1,0,2,1,2,1,4,6,4,6,3,2,4,6,5,2,0,2,3,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
8873,Motorbikes,1,0,0,1,1,0,1,1,1,1,1,0,1,4,3,0,0,1,2,0,3,2,2,3,3,1,6,5,3,5,2,6,4,5,5,2,0,3,4,2,4,0,3,1,2,2,5,3,5,6,2,5,3,5,5,3,1,2,4,4,1,1,1,2,0,0,6,1,1,0,0,6,0,1,0,1,3,1,1,1
8904,Motorbikes,2,5,2,3,3,0,6,2,2,2,1,5,0,3,5,2,3,1,2,2,3,2,2,2,2,1,3,2,4,4,2,5,3,6,6,2,2,2,3,3,3,3,4,3,3,2,6,4,2,6,5,2,5,5,6,4,2,2,5,4,1,4,1,2,1,0,6,2,1,1,1,6,0,2,2,1,2,3,2,3
2432,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3,4,3,5,0,0,0,0,0,1,3,2,2,2,1,5,6,2,6,4,3,5,6,6,2,2,2,3,3,0,1,1,2,1,0,6,2,1,2,1,5,1,3,1,0,2,0,1,2
2806,Motorbikes,2,1,0,1,3,2,3,4,0,4,2,5,2,1,3,2,1,1,1,3,3,2,2,1,3,3,5,5,6,4,2,4,6,4,6,3,1,3,3,5,3,2,3,1,3,3,4,5,6,6,4,3,6,4,6,4,2,2,4,3,0,1,0,2,0,0,4,0,1,2,0,4,2,4,2,1,2,3,0,2
8897,Motorbikes,1,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,2,1,1,0,2,0,3,3,2,3,2,2,3,2,5,2,1,0,1,1,3,1,1,2,3,0,7,2,4,5,4,5,4,5,5,4,1,1,1,4,1,2,1,0,1,0,7,0,0,1,0,6,1,1,1,1,3,0,1,2
8532,Motorbikes,0,0,0,1,0,0,0,1,1,1,1,0,0,2,2,1,0,0,2,0,2,1,3,0,2,1,4,2,2,4,1,5,6,4,5,2,1,1,1,2,4,1,2,1,3,3,5,4,2,6,4,4,6,3,5,4,1,1,4,4,1,1,0,1,1,0,6,0,0,1,0,6,1,1,1,1,2,2,0,2
8896,Motorbikes,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,1,2,4,3,6,3,2,3,5,3,6,0,1,0,3,1,3,1,5,2,2,3,4,4,4,5,4,1,4,6,4,2,0,3,5,3,0,1,0,3,1,0,4,3,0,0,0,3,0,2,1,0,1,2,0,1
2413,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,2,3,1,4,3,4,6,4,3,5,5,5,0,1,1,2,1,1,0,2,0,3,1,5,2,4,6,1,4,5,2,3,1,2,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,Motorbikes,4,4,2,4,3,2,3,6,6,4,2,4,5,4,3,2,4,1,5,3,4,2,5,4,4,1,5,3,6,5,1,5,5,6,6,3,2,3,7,6,4,2,1,4,4,4,4,4,5,5,5,2,4,5,6,4,3,3,4,6,1,4,1,1,2,1,5,2,2,2,0,5,0,3,4,1,3,4,0,3
2414,Motorbikes,1,2,1,0,0,0,6,1,1,1,0,3,0,1,2,1,2,0,3,0,2,1,4,0,1,1,5,4,3,4,2,2,6,4,6,3,1,1,5,1,3,2,1,3,1,3,5,5,5,4,4,3,7,5,4,4,0,3,3,2,0,2,0,0,0,0,6,2,1,1,0,6,0,1,1,0,3,2,0,0
2837,Motorbikes,4,3,4,5,2,0,7,1,0,2,1,7,2,3,2,0,7,4,2,2,4,4,3,6,2,0,6,1,2,3,1,5,2,5,5,1,3,3,2,3,4,2,4,3,2,2,6,6,4,4,1,5,5,6,4,3,1,2,5,5,3,4,5,4,3,1,7,6,5,1,1,5,6,3,2,1,4,5,5,2
2836,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,2,1,1,2,0,4,2,3,3,2,6,5,3,5,0,0,0,0,0,2,0,5,1,2,2,5,5,6,6,4,2,3,4,7,2,1,2,5,2,0,0,0,2,1,0,4,2,0,2,0,3,1,2,1,0,0,2,0,1
6172,Motorbikes,5,0,2,2,2,5,1,4,5,2,5,0,2,3,2,5,0,1,5,1,5,0,3,3,2,5,2,4,2,5,3,3,5,7,5,6,1,1,4,2,4,2,3,4,4,2,6,4,4,4,2,5,4,4,6,4,2,3,5,4,0,7,1,0,3,0,7,2,0,4,1,6,5,2,4,1,6,3,1,3
5799,Motorbikes,6,2,5,6,2,2,1,6,6,6,2,4,1,3,3,2,6,1,2,1,3,3,4,3,6,4,3,5,3,6,3,3,4,7,6,2,2,3,0,2,3,3,4,5,5,3,2,4,6,6,5,2,6,4,4,3,2,4,5,4,1,2,3,3,3,2,4,3,1,2,2,4,2,3,2,2,2,3,2,2
5804,Motorbikes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,0,1,1,1,2,2,2,1,3,2,3,5,2,0,0,0,0,2,2,1,1,1,1,6,4,1,5,3,3,6,3,7,4,2,2,4,2,1,2,0,0,0,0,6,1,0,2,0,6,0,1,0,1,3,1,1,1
8875,Motorbikes,2,1,1,1,1,1,2,3,5,3,1,1,3,3,4,1,1,1,2,2,4,1,4,1,2,4,4,4,5,6,2,5,6,5,5,3,3,3,3,4,2,4,0,0,3,4,6,6,4,3,4,4,4,5,6,3,3,2,3,3,1,1,1,1,1,1,5,1,3,1,0,3,0,3,2,0,3,1,1,2
8559,Motorbikes,2,0,2,1,0,0,3,0,0,0,0,2,2,1,0,3,0,2,3,0,3,2,1,2,2,2,3,2,3,2,3,3,4,5,5,5,1,1,0,1,3,1,3,2,2,3,5,5,5,4,4,2,6,7,5,3,2,3,3,3,1,2,0,1,0,0,5,2,1,1,0,4,0,2,2,1,1,0,0,0
8874,Motorbikes,1,1,0,1,1,1,1,2,4,2,0,2,2,2,1,1,1,0,0,1,3,1,3,3,2,1,3,4,5,4,2,3,3,6,5,2,0,1,1,1,4,0,5,1,3,2,5,4,6,5,3,3,6,4,6,3,1,1,3,5,1,1,0,1,2,0,5,3,0,1,0,5,0,2,1,1,2,1,1,1
8560,Motorbikes,1,1,0,3,1,2,1,4,4,2,1,1,4,4,2,1,0,1,1,2,3,1,1,4,3,1,4,4,7,6,2,4,6,6,6,4,1,4,2,3,4,2,3,1,2,1,5,4,4,6,3,4,7,3,4,3,3,1,3,2,1,1,0,1,2,0,3,2,3,3,0,3,1,3,4,1,2,1,0,1
8573,Motorbikes,3,2,2,4,1,2,4,4,4,2,2,5,3,5,3,1,1,1,4,1,2,3,3,1,3,2,5,4,5,5,3,4,5,6,5,2,3,1,4,2,4,4,2,2,1,3,5,4,2,5,5,3,6,4,5,3,0,3,4,3,0,4,0,1,1,0,6,1,3,1,0,5,1,4,2,0,3,2,0,1
6775,Motorbikes,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,5,2,4,2,2,3,4,5,6,1,1,0,0,1,5,0,3,0,3,1,3,6,4,6,4,2,3,5,4,4,1,2,1,4,2,1,0,1,1,0,4,3,0,1,0,2,0,2,1,1,1,1,0,1
6356,Motorbikes,2,0,2,1,1,3,2,2,3,2,1,5,1,1,1,1,2,1,2,1,3,2,2,2,3,2,5,2,4,5,3,5,5,4,4,5,3,1,2,1,4,1,2,1,3,2,5,4,3,7,4,2,4,4,6,4,1,0,3,4,1,1,0,1,2,0,6,1,3,2,0,5,3,1,0,1,3,2,2,0
3303,Motorbikes,1,3,0,0,0,4,4,4,4,2,2,5,3,5,4,2,5,3,4,3,0,3,0,0,1,0,4,2,2,2,3,3,5,6,6,0,0,0,0,1,2,3,2,1,1,2,5,4,5,4,3,3,6,6,6,2,2,3,4,3,1,2,4,3,2,0,5,3,3,2,0,3,1,2,3,1,2,3,5,4
4525,Motorbikes,0,0,0,1,0,0,0,0,0,2,1,0,1,2,2,1,0,0,3,1,2,1,1,2,3,1,5,0,4,5,1,4,6,5,6,2,1,1,3,2,4,1,2,2,2,3,4,5,6,5,4,3,7,4,5,4,1,1,4,3,1,1,1,2,1,0,6,2,0,1,0,6,0,0,1,1,2,3,1,1
4522,Motorbikes,0,2,0,0,0,0,6,0,0,0,1,4,1,2,1,1,1,0,0,0,0,2,1,3,2,0,6,3,3,3,1,6,4,3,4,1,2,1,1,1,3,2,3,1,2,2,5,6,5,5,3,5,4,4,5,4,2,3,4,3,0,3,0,5,1,0,6,4,2,2,1,4,3,4,1,1,3,0,0,1
4520,Motorbikes,1,0,1,2,1,0,0,0,0,0,1,2,3,1,1,1,1,2,1,1,2,2,0,3,1,3,5,3,5,4,3,4,5,4,6,4,3,4,4,2,3,0,5,2,2,2,4,6,6,6,5,2,6,2,6,4,3,2,4,3,1,1,1,1,1,0,5,2,1,2,0,5,0,2,2,2,3,2,2,2
7344,Motorbikes,1,1,0,0,0,0,2,0,0,0,0,2,0,1,1,1,2,0,0,0,2,1,1,3,2,1,6,1,3,4,1,5,5,3,7,1,1,1,2,3,4,0,1,3,1,2,3,5,7,6,2,4,6,5,3,2,1,1,4,5,1,1,0,2,0,0,4,2,1,2,0,5,0,0,1,0,1,2,1,2
6587,Motorbikes,1,0,0,0,1,1,1,1,1,1,1,2,1,3,1,1,1,0,1,0,2,1,2,3,3,0,6,1,4,6,1,5,6,5,5,2,1,0,2,3,4,0,1,3,3,1,4,4,5,7,2,4,5,5,6,4,1,1,4,4,1,1,0,2,1,0,6,0,0,1,0,6,0,0,1,1,2,1,0,1
5354,Motorbikes,1,0,0,1,2,0,0,1,0,3,0,0,0,2,4,1,0,0,0,2,3,1,2,4,3,1,4,3,3,5,3,2,5,4,6,2,1,1,1,3,4,0,3,1,3,3,4,6,5,5,4,2,4,6,6,4,1,2,3,3,1,1,0,3,1,0,6,1,0,2,0,6,0,2,1,1,2,3,0,1
4496,Motorbikes,0,0,4,1,2,1,3,1,3,3,1,3,3,3,2,1,1,2,2,1,1,1,3,3,4,3,6,4,4,5,3,3,5,3,5,2,1,5,5,3,3,1,3,2,2,2,6,4,5,5,4,3,5,6,6,4,2,1,4,3,0,0,0,2,1,0,4,1,0,2,0,3,1,2,2,1,2,2,1,2
5360,Motorbikes,1,3,1,3,1,0,5,1,4,2,0,5,1,3,3,1,2,1,1,2,3,3,2,1,1,1,6,6,4,4,3,4,5,4,6,2,5,1,3,2,4,1,1,2,2,3,4,4,4,6,2,4,6,6,6,3,2,3,3,4,1,2,1,0,1,0,5,2,1,1,0,5,0,2,1,1,3,0,0,1
4543,Motorbikes,1,1,0,0,0,0,2,0,0,0,0,2,1,0,0,1,2,0,1,0,3,1,2,1,0,0,6,3,2,3,2,5,4,6,4,1,3,0,0,0,3,1,2,2,2,0,4,4,4,7,3,3,6,5,6,4,2,1,4,3,1,2,1,0,1,0,6,1,1,2,0,4,2,4,2,1,3,3,0,1
6581,Motorbikes,0,0,0,0,0,0,3,2,2,1,0,2,3,3,1,0,1,2,1,1,1,2,1,0,1,0,6,2,3,1,2,6,5,5,3,1,2,1,1,0,4,0,3,2,2,3,4,3,3,6,4,4,6,5,4,4,2,2,4,2,1,0,2,1,1,0,5,2,1,1,0,6,0,1,0,1,2,2,2,1
4489,Motorbikes,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,0,2,3,3,2,3,4,4,2,0,0,1,1,3,0,1,2,2,1,4,3,3,6,3,3,6,4,5,4,1,1,1,4,1,3,0,0,0,0,6,2,0,1,0,6,0,0,0,1,4,0,0,1
6579,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,5,2,3,3,1,3,5,5,4,0,1,0,0,0,2,0,4,1,1,4,4,5,6,4,4,2,6,3,3,3,1,2,5,2,0,0,0,2,0,0,4,2,1,2,0,3,0,2,1,0,1,2,0,1
7391,Motorbikes,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,2,1,1,0,5,4,5,2,1,5,3,6,5,2,2,2,3,2,2,3,3,0,2,0,6,4,4,4,4,3,6,6,5,3,2,2,5,3,0,2,2,3,1,0,4,2,4,4,1,4,4,6,2,2,2,0,0,3
7399,Motorbikes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,4,5,0,0,1,0,1,2,3,2,0,1,1,6,5,3,5,4,2,4,5,7,4,2,4,4,2,0,1,0,1,0,0,6,2,1,2,0,6,1,0,1,0,3,1,1,2
7411,Motorbikes,1,3,0,0,0,0,4,0,0,0,0,5,0,2,0,1,2,0,0,0,2,3,2,1,0,0,7,1,2,2,1,5,3,4,5,1,3,0,1,1,3,2,4,3,2,3,3,4,6,5,3,3,4,3,4,4,3,1,4,3,1,3,0,4,1,0,6,3,0,1,0,5,1,5,1,1,4,3,0,1
4459,Motorbikes,4,2,1,3,0,0,7,1,1,0,0,7,2,2,3,4,5,0,1,0,4,2,2,0,2,1,7,4,3,1,3,5,7,5,3,5,5,1,1,1,4,2,4,1,2,1,5,3,5,6,2,4,4,7,5,5,1,3,4,3,2,2,2,2,3,1,6,5,2,4,1,5,4,6,3,1,4,4,3,2
7423,Motorbikes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,4,1,3,2,0,6,4,3,5,2,1,0,1,2,4,1,1,1,1,1,4,3,7,6,4,3,5,2,6,4,1,1,5,4,0,1,0,0,0,0,3,0,0,1,0,4,0,0,0,1,1,0,0,0
7428,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,4,4,3,3,3,3,3,4,5,0,0,0,0,0,2,0,3,1,2,2,4,6,6,6,4,1,6,4,3,2,0,2,5,3,0,0,0,3,0,0,4,0,0,1,0,4,0,1,1,0,0,3,0,0
4490,Motorbikes,0,0,0,0,1,1,1,1,1,0,0,1,1,3,2,1,0,0,1,1,1,2,1,3,3,2,5,1,5,4,3,5,3,4,6,2,0,1,4,2,3,1,0,1,3,2,4,5,5,6,2,5,4,4,5,4,0,3,4,2,0,0,0,3,1,0,5,0,0,2,0,5,0,2,1,1,1,2,0,1
5343,Motorbikes,4,3,6,4,2,6,2,6,4,3,5,4,4,3,2,5,1,1,3,2,3,3,3,3,3,3,5,2,5,3,4,3,4,6,5,3,2,3,5,4,3,2,4,4,3,1,6,5,5,5,3,2,6,5,7,2,2,4,5,5,2,1,3,5,4,1,5,2,5,3,1,2,4,4,5,3,4,2,5,5
7339,Motorbikes,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,2,5,3,2,4,4,5,5,3,5,5,3,6,0,0,1,1,2,3,0,3,3,2,4,2,4,6,6,3,2,3,5,6,3,0,2,5,4,0,1,0,2,1,0,6,1,0,1,0,5,0,1,1,0,1,3,0,1
4558,Motorbikes,3,1,2,1,0,3,4,2,1,2,3,3,1,2,2,1,4,0,0,0,1,1,3,3,3,3,5,3,6,5,2,4,4,6,6,2,5,0,3,2,1,1,4,5,2,3,4,5,4,6,4,3,6,5,5,3,2,1,2,3,0,0,0,1,1,0,4,0,1,2,0,3,1,1,1,1,2,0,0,1
7244,Motorbikes,1,1,4,2,0,1,1,4,3,3,2,1,3,2,4,1,1,1,1,2,4,2,3,3,2,4,4,5,6,5,4,3,5,4,6,2,1,5,3,3,2,1,4,4,3,3,4,6,3,6,5,2,5,5,6,3,3,2,2,3,2,1,0,0,2,1,4,3,1,3,0,5,2,2,3,1,3,1,2,1
7251,Motorbikes,2,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,2,0,0,0,1,0,4,1,3,3,4,1,7,4,5,1,1,0,0,1,3,1,3,1,3,2,3,5,5,6,3,1,4,3,6,3,1,1,2,3,2,1,0,1,1,0,5,1,0,2,0,4,0,0,2,0,1,1,0,1
7252,Motorbikes,1,1,0,0,0,0,6,1,0,0,1,5,0,2,2,1,2,1,0,0,2,2,1,0,2,1,6,2,5,4,1,6,4,2,4,1,3,0,1,1,3,1,5,2,2,1,4,5,4,7,3,4,4,5,5,4,1,2,6,3,1,1,2,2,2,0,3,3,1,3,0,5,3,5,1,1,1,2,1,1
5318,Motorbikes,2,1,4,5,1,6,4,4,1,1,3,6,2,6,3,5,3,2,4,1,1,2,5,5,1,3,5,4,5,4,2,5,5,6,5,4,2,3,7,3,2,5,4,7,2,3,4,4,6,5,3,3,5,6,4,3,3,5,5,5,1,3,5,6,5,2,4,6,5,6,1,6,5,6,4,2,4,6,6,6
7260,Motorbikes,1,2,2,3,0,1,2,0,7,2,1,1,4,2,1,2,1,2,2,2,3,1,1,0,0,5,3,4,7,3,3,3,6,6,5,3,4,5,1,2,3,1,2,1,2,1,5,5,5,4,1,6,3,3,4,3,2,3,3,4,1,1,0,0,0,0,2,0,0,0,0,4,0,1,0,1,2,1,1,1
5321,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,1,0,3,6,6,3,3,3,4,6,6,1,1,0,4,2,0,1,0,2,2,0,3,2,3,1,1,0,3,2,2,1,1,2,1,2
7304,Motorbikes,1,1,0,0,0,0,2,0,0,0,0,3,0,0,2,1,1,0,0,0,2,0,1,0,2,0,3,2,4,5,2,5,5,3,5,2,1,0,0,2,3,1,0,2,3,2,5,3,6,6,3,2,6,4,6,3,1,3,4,3,1,1,0,0,1,0,3,2,2,2,1,3,1,1,2,1,2,1,1,2
5326,Motorbikes,2,0,3,3,0,0,0,2,1,2,1,2,0,1,2,2,1,1,1,1,4,2,3,1,3,1,4,2,4,3,3,3,1,6,6,3,2,1,2,0,4,1,2,3,3,1,5,5,6,5,6,4,4,5,4,4,2,2,3,4,1,0,0,2,2,0,2,5,1,2,0,2,1,5,2,1,1,1,2,1
6596,Motorbikes,3,1,1,2,2,1,3,3,0,4,0,4,4,6,5,2,2,2,1,3,4,2,2,2,3,2,4,6,3,6,2,5,4,6,5,2,4,3,3,3,3,2,3,3,2,2,5,5,4,5,3,3,4,6,6,4,2,3,5,4,1,3,2,2,3,0,6,3,4,4,1,5,2,6,4,2,4,5,2,3
4587,Motorbikes,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,3,2,2,1,5,1,4,5,1,5,5,4,6,0,1,1,4,1,3,0,1,2,3,2,5,5,4,5,3,4,4,6,5,2,0,2,4,4,0,0,0,1,0,0,4,0,0,1,0,3,0,1,1,0,1,1,0,1
4585,Motorbikes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,2,1,2,3,0,5,2,5,5,1,4,6,4,6,2,1,1,2,2,3,1,1,2,2,1,4,4,4,7,3,3,6,3,6,3,1,2,3,4,0,1,0,1,1,0,5,1,0,2,0,5,0,0,1,0,1,1,1,2
4584,Motorbikes,1,1,1,1,2,0,2,0,1,5,1,3,2,4,2,2,1,0,1,1,3,1,3,1,3,1,4,5,7,5,1,4,3,6,7,2,1,3,3,2,4,1,2,4,3,2,3,4,6,7,3,2,3,5,7,4,0,2,3,4,1,1,0,3,1,0,2,3,1,4,1,3,2,3,4,1,1,1,0,2
6595,Motorbikes,1,4,0,0,0,0,7,0,0,0,0,6,1,1,1,1,4,0,2,0,2,1,2,1,1,2,6,3,5,2,4,5,5,3,4,2,3,1,5,3,4,1,1,1,3,2,5,4,5,6,4,3,5,6,5,3,0,2,5,5,1,1,0,0,1,0,5,3,0,1,0,5,1,1,1,1,3,1,1,0
7316,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,4,2,1,2,3,3,4,3,4,0,1,0,0,0,2,1,2,1,3,2,5,5,3,5,4,3,6,5,5,2,1,4,4,3,0,1,0,2,1,0,5,1,0,1,0,5,0,2,1,0,2,1,0,1
5335,Motorbikes,2,1,1,1,1,0,1,4,2,3,0,2,2,3,1,1,1,1,0,0,3,3,2,1,2,2,4,3,4,4,2,3,5,5,5,1,3,1,1,2,3,1,4,1,4,2,5,4,5,6,2,3,4,4,6,3,1,3,4,4,1,2,1,1,2,0,5,1,3,3,0,5,2,2,2,0,4,1,0,1
4568,Motorbikes,7,0,2,1,0,7,0,1,3,3,3,1,6,4,5,2,5,3,1,2,6,1,4,1,3,4,4,3,5,5,3,3,4,5,7,6,1,1,1,2,3,2,2,2,2,0,7,2,3,5,1,5,4,3,6,5,1,5,5,5,0,7,2,2,0,0,7,1,1,0,0,7,1,1,1,1,7,1,1,1
4567,Motorbikes,4,3,1,1,2,4,5,1,2,2,2,3,1,2,2,3,5,3,2,3,5,1,2,1,2,3,2,5,4,6,5,3,3,5,6,6,2,1,4,2,3,5,3,2,1,2,5,4,5,6,4,3,6,5,6,2,4,3,5,6,0,5,0,1,2,0,5,2,3,3,0,6,2,1,2,1,5,2,3,4
4563,Motorbikes,2,1,1,2,0,2,1,2,4,3,2,1,2,3,2,0,2,1,1,0,2,5,2,1,1,2,5,4,5,6,2,4,7,6,5,1,3,4,5,3,3,2,4,4,2,2,6,5,4,5,4,5,5,3,4,3,2,4,4,3,1,3,0,0,1,0,5,1,0,2,0,5,2,1,3,0,3,0,1,2
7333,Motorbikes,1,1,0,0,0,0,2,0,0,0,0,2,1,1,1,1,1,0,0,0,2,2,0,1,3,1,2,1,3,2,2,3,3,5,4,1,0,0,0,0,4,2,3,1,3,4,4,3,5,6,4,4,4,5,4,3,2,0,4,3,1,1,0,2,1,0,4,2,0,2,0,3,0,2,2,1,2,1,0,2
6575,Motorbikes,0,0,0,0,0,0,0,1,0,0,0,1,3,4,2,0,0,0,0,0,0,1,3,2,2,2,6,4,3,2,4,3,4,7,4,0,2,0,1,1,2,1,4,3,2,4,4,4,5,5,4,2,4,5,4,3,1,2,4,4,0,0,0,3,1,0,1,2,1,2,0,0,0,1,1,0,2,2,0,1
7233,Motorbikes,2,4,4,3,3,2,4,4,5,3,0,1,2,3,1,1,2,0,3,2,3,3,4,4,3,3,5,6,6,4,3,4,7,5,5,2,3,4,4,2,3,3,4,1,5,3,4,5,1,6,4,3,4,6,6,3,3,2,4,3,1,5,2,2,2,0,6,1,1,3,1,5,4,1,3,1,3,2,2,2
7439,Motorbikes,7,3,0,1,1,6,0,0,1,1,0,2,0,1,1,2,7,1,1,2,0,4,2,5,4,2,5,2,6,5,2,5,5,2,5,1,6,1,3,6,3,2,1,5,4,3,4,6,6,5,3,5,5,6,3,2,5,3,5,6,1,1,4,5,5,0,5,2,4,5,0,4,4,4,4,0,3,3,4,3
4420,Motorbikes,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,3,2,2,1,2,3,4,5,5,0,0,0,0,0,2,2,3,3,2,2,5,4,6,6,5,2,6,3,6,3,1,4,4,3,0,1,1,2,1,0,5,1,1,1,0,4,0,1,1,0,2,3,2,1
6522,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,3,1,2,1,6,2,3,3,3,4,3,5,6,0,0,0,2,0,2,1,3,1,3,3,4,5,5,6,4,1,6,4,7,3,1,1,5,4,0,0,0,2,2,1,2,1,2,3,0,0,1,3,2,1,1,1,0,3
4294,Motorbikes,6,0,1,0,1,3,1,0,2,1,1,5,2,0,2,4,3,3,4,0,5,0,1,2,3,2,2,2,3,3,1,3,4,6,6,5,3,5,4,1,4,2,4,3,4,2,5,3,5,6,4,4,4,5,5,5,2,4,6,4,1,2,4,4,4,0,6,4,4,4,1,6,4,5,4,1,5,3,4,4
7525,Motorbikes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,3,2,2,5,3,6,4,1,5,4,3,6,1,1,3,4,1,3,1,0,2,1,3,4,4,6,5,2,4,5,6,6,3,0,3,5,3,0,0,0,3,1,0,1,2,0,1,0,2,0,0,1,0,1,2,1,1
5442,Motorbikes,1,0,0,0,1,0,1,2,1,2,0,1,0,1,3,1,0,0,0,1,2,1,2,1,2,0,5,1,4,4,3,3,4,7,5,2,1,1,1,2,3,0,2,1,2,3,5,4,3,6,3,2,2,4,6,3,0,3,4,3,1,1,0,3,1,0,7,1,0,1,0,7,0,2,1,1,3,2,0,1
